# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Apr 30 02:35:22 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_radestr > 0
# CONSTRAINT:  and pl_massestr > 0)
# CONSTRAINT:  order by pl_rade asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,st_mass,st_masserr1,st_masserr2,st_masslim
HAT-P-9 b,HAT-P-9,0,1,1,15.69260000,0.67254000,-0.67254000,0,241.86863000,31.78300000,-29.24036000,0,1.280000,0.130000,-0.130000,0
HATS-42 b,HATS-42,1,1,1,15.69260000,2.80225000,-1.56926000,0,597.52040000,47.67450000,-47.67450000,0,1.273000,0.067000,-0.067000,0
WASP-119 b,WASP-119,1,1,1,15.69260000,2.24180000,-2.24180000,0,390.93090000,25.42640000,-25.42640000,0,1.020000,0.060000,-0.060000,0
WASP-3 b,WASP-3,0,3,1,15.69260000,0.33627000,-0.33627000,0,629.30340000,19.06980000,-19.06980000,0,1.230000,0.030000,-0.030000,0
WASP-66 b,WASP-66,1,1,1,15.69260000,3.13852000,-3.13852000,0,746.90050000,311.47340000,-311.47340000,0,1.330000,0.830000,-0.830000,0
WASP-67 b,WASP-67,0,1,1,15.69260000,3.36270000,-2.24180000,0,133.48860000,11.12405000,-11.12405000,0,0.870000,0.040000,-0.040000,0
WASP-67 b,WASP-67,0,1,1,15.69300000,3.36300000,-2.24200000,0,133.48300000,12.71300000,-12.71300000,0,0.870000,0.040000,,0
HD 209458 b,HD 209458,0,1,1,15.70000000,,,0,219.29000000,,,0,,,,
WASP-74 b,WASP-74,0,1,1,15.73743600,0.24659800,-0.24659800,0,262.52758000,6.67443000,-6.67443000,0,1.191000,0.038000,-0.038000,0
KOI-13 b,KOI-13,0,3,1,15.75985400,0.42594200,-0.42594200,0,2070.66245000,500.58225000,-500.58225000,0,1.720000,0.100000,-0.100000,0
WASP-13 b,WASP-13,0,1,1,15.77106300,0.58286800,-0.58286800,0,158.91500000,11.75971000,-11.75971000,0,1.187000,0.065000,-0.065000,0
WASP-15 b,WASP-15,0,1,1,15.78227200,0.51561400,-0.51561400,0,188.15536000,6.03877000,-6.03877000,0,1.305000,0.051000,-0.051000,0
KELT-10 b,KELT-10,0,1,1,15.79345381,0.51561311,-0.57165802,0,216.12331676,7.62788177,-7.62788177,0,,,,
WASP-113 b,WASP-113,1,1,1,15.79348100,1.07606400,-1.56926000,0,150.96925000,17.16282000,-16.52716000,0,1.318000,0.069000,-0.069000,0
WASP-101 b,WASP-101,0,1,1,15.80000000,0.56000000,-0.56000000,0,158.91000000,12.71000000,-12.71000000,0,1.340000,0.070000,-0.070000,0
CoRoT-36 b,CoRoT-36,1,1,1,15.80466279,1.56925730,-1.56925730,0,216.12331676,149.37935129,-136.66621501,1,1.320000,0.090000,-0.090000,0
WASP-19 b,WASP-19,0,1,1,15.80466279,0.23538859,-0.23538859,0,362.00655557,11.44182265,-11.44182265,0,0.935000,0.041000,-0.041000,0
HATS-51 b,HATS-51,1,1,1,15.80469000,2.12971000,-2.12971000,0,244.09344000,14.30235000,-14.30235000,0,1.187000,0.060000,-0.060000,0
HD 209458 b,HD 209458,0,1,1,15.80469000,0.67254000,-0.67254000,0,235.19420000,19.06980000,-19.06980000,0,1.260000,0.150000,-0.150000,0
WASP-101 b,WASP-101,0,1,1,15.80469000,0.56045000,-0.56045000,0,157.96151000,15.57367000,-15.25584000,0,1.340000,0.070000,-0.070000,0
WASP-15 b,WASP-15,1,1,1,15.80469000,4.03524000,-4.03524000,0,171.62820000,92.17070000,-92.17070000,0,1.180000,0.930000,-0.930000,0
WASP-19 b,WASP-19,0,1,1,15.80469000,,,0,362.32620000,,,0,0.970000,0.132764,-0.122195,0
WASP-61 b,WASP-61,1,1,1,15.80469000,2.46598000,-2.46598000,0,851.78440000,266.97720000,-266.97720000,0,1.820000,0.850000,-0.850000,0
WASP-63 b,WASP-63,1,1,1,15.80469000,1.56926000,-1.56926000,0,117.59710000,28.60470000,-28.60470000,0,1.280000,0.420000,-0.420000,0
XO-3 b,XO-3,0,1,1,15.80469000,1.34508000,-1.34508000,0,2316.98070000,378.21770000,-378.21770000,0,0.580000,0.140000,-0.140000,0
HATS-66 b,HATS-66,1,1,1,15.81589900,0.94155600,-0.94155600,0,1694.03390000,216.12440000,-216.12440000,0,1.411000,0.022000,-0.022000,0
HAT-P-49 b,HAT-P-49,0,1,1,15.83800000,1.43500000,-0.86300000,0,549.82300000,65.15200000,-65.15200000,0,1.543000,0.051000,-0.051000,0
WASP-4 b,WASP-4,0,1,1,15.83800000,0.22400000,-0.22400000,0,393.13900000,20.34000000,-20.34000000,0,0.970000,0.150455,-0.094989,0
HAT-P-49 b,HAT-P-49,0,1,1,15.83831700,1.45717000,-0.86309300,0,562.55910000,69.92260000,-69.92260000,0,1.543000,0.051000,-0.051000,0
HAT-P-57 b,HAT-P-57,0,3,1,15.83831700,0.60528600,-0.60528600,0,587.98550000,,,1,1.470000,0.120000,-0.120000,0
CoRoT-2 b,CoRoT-2,0,2,1,15.84952600,0.71737600,-0.71737600,0,1052.01730000,50.85280000,-50.85280000,0,0.970000,0.060000,-0.060000,0
WASP-19 b,WASP-19,1,1,1,15.86070769,0.49319515,-0.53803107,0,366.77398168,24.79061575,-25.42627256,0,0.965000,0.091000,-0.095000,0
KELT-16 b,KELT-16,1,2,1,15.86073500,0.94155600,-0.75100300,0,874.03250000,50.85280000,-47.67450000,0,1.211000,0.043000,-0.046000,0
Kepler-8 b,Kepler-8,1,1,1,15.87194400,0.59407700,-0.69495800,0,187.51970000,41.31790000,-38.13960000,0,1.213000,0.067000,-0.062000,0
WASP-3 b,WASP-3,0,3,1,15.87194400,0.53803200,-0.53803200,0,645.19490000,38.13960000,-38.13960000,0,1.260000,0.100000,-0.100000,0
WASP-3 b,WASP-3,0,3,1,15.87194400,0.52682300,-0.52682300,0,600.69870000,38.13960000,-38.13960000,0,1.260000,0.100000,-0.100000,0
HAT-P-7 b,HAT-P-7,0,3,1,15.90557100,1.99520200,-0.95276500,0,566.05523000,25.74423000,-17.79848000,0,1.470000,0.080000,-0.050000,0
Kepler-8 b,Kepler-8,0,1,1,15.90557100,0.62770400,-0.65012200,0,177.98480000,44.49620000,-41.31790000,0,1.213000,0.067000,-0.063000,0
Kepler-8 b,Kepler-8,0,1,1,15.90600000,0.62800000,-0.65000000,0,191.64300000,41.31600000,-60.38500000,0,1.213000,0.067000,-0.063000,0
NGTS-32 b,NGTS-32,1,1,1,15.91675259,0.33626942,-0.33626942,0,181.16219199,15.89142035,-15.89142035,0,1.070000,0.060000,-0.040000,0
CoRoT-1 b,CoRoT-1,0,1,1,15.91678000,2.69016000,-2.69016000,0,340.07810000,54.03110000,-54.03110000,0,,,,
HAT-P-14 b,HAT-P-14,1,2,1,15.91678000,1.34508000,-1.34508000,0,1093.33520000,200.23290000,-200.23290000,0,2.650000,0.730000,-0.730000,0
HD 209458 b,HD 209458,0,1,1,15.91678000,1.12090000,-1.45717000,0,217.71355000,6.35660000,-6.35660000,0,1.060000,0.030000,-0.020000,0
WASP-3 b,WASP-3,1,3,1,15.91678000,1.90553000,-1.90553000,0,772.32690000,168.44990000,-168.44990000,0,1.620000,0.530000,-0.530000,0
WASP-73 b,WASP-73,1,1,1,15.91678000,2.46598000,-2.46598000,0,908.99380000,292.40360000,-292.40360000,0,2.520000,1.220000,-1.220000,0
HD 209458 b,HD 209458,0,1,1,15.92000000,1.12000000,-1.12000000,0,197.05000000,15.89000000,-15.89000000,0,1.030000,,,0
TOI-3523 A b,TOI-3523 A,1,3,1,15.97279750,0.41473229,-0.39231432,0,435.42491759,38.13940884,-34.96112477,0,1.131000,0.074000,-0.078000,0
HAT-P-45 b,HAT-P-45,1,1,1,15.98400000,1.96200000,-0.97500000,0,283.49200000,43.54100000,-31.46400000,0,1.259000,0.058000,-0.058000,0
CoRoT-11 b,CoRoT-11,0,1,1,15.98403400,0.65012200,-0.65012200,0,743.72220000,123.95370000,-123.95370000,0,1.260000,0.140000,-0.140000,0
HAT-P-45 b,HAT-P-45,0,1,1,15.98403400,2.01762000,-0.97518300,0,273.33380000,34.96130000,-38.13960000,0,1.259000,0.058000,-0.058000,0
Kepler-5 b,Kepler-5,1,1,1,15.98403400,0.40352400,-0.57165900,0,670.93913000,21.29461000,-27.33338000,0,1.374000,0.040000,-0.059000,0
WASP-15 b,WASP-15,0,1,1,16.00645200,0.86309300,-0.86309300,0,172.26386000,17.16282000,-16.84499000,0,1.180000,0.120000,-0.120000,0
WASP-15 b,WASP-15,0,1,1,16.01000000,0.86000000,-0.86000000,0,172.00000000,16.00000000,-16.00000000,0,1.180000,0.120000,,0
WASP-81 b,WASP-81,1,1,1,16.01766100,0.57165900,-0.51561400,0,231.69807000,11.44188000,-11.12405000,0,1.080000,0.059000,-0.058000,0
CoRoT-11 b,CoRoT-11,0,1,1,16.02887000,0.33627000,-0.33627000,0,832.71460000,187.51970000,-197.05460000,0,1.270000,0.050000,-0.050000,0
HATS-34 b,HATS-34,1,1,1,16.02887000,2.12971000,-2.12971000,0,299.07803000,22.88376000,-22.88376000,0,0.955000,0.031000,-0.031000,0
KOI-12 b,KOI-12,0,1,2,16.02887000,1.45717000,-1.45717000,0,3178.30000000,,,1,1.452000,0.093000,-0.093000,0
WASP-101 b,WASP-101,1,1,1,16.02887000,1.00881000,-1.00881000,0,162.09330000,25.42640000,-25.42640000,0,1.410000,0.300000,-0.300000,0
WASP-58 b,WASP-58,1,2,1,16.02887000,1.56926000,-1.56926000,0,308.29510000,88.99240000,-88.99240000,0,1.060000,0.470000,-0.470000,0
WASP-63 b,WASP-63,0,1,1,16.02900000,1.12100000,-0.67300000,0,120.77000000,9.53500000,-9.53500000,0,1.320000,0.050000,,0
CoRoT-11 b,CoRoT-11,1,1,1,16.03000000,0.34000000,-0.34000000,0,740.51000000,108.06000000,-108.06000000,0,1.270000,0.050000,-0.050000,0
OGLE-TR-132 b,OGLE-TR-132,0,1,1,16.03000000,1.12000000,-1.12000000,0,378.20000000,41.32000000,-41.32000000,0,1.350000,0.060000,-0.060000,0
Kepler-5 b,Kepler-5,0,1,1,16.04000000,0.46000000,-0.58300000,0,671.86400000,17.79800000,-18.75100000,0,1.374000,0.040000,-0.059000,0
Kepler-5 b,Kepler-5,0,1,1,16.04007900,0.52682300,-0.52682300,0,675.70658000,30.19385000,-29.55819000,0,1.374000,0.040000,-0.059000,0
K2-237 b,K2-237,1,1,1,16.06246934,0.62770292,-0.54924005,0,434.15360396,34.96112477,-29.24021344,0,1.256000,0.055000,-0.062000,0
WASP-174 b,WASP-174,1,1,1,16.10730527,0.56044903,-0.56044903,0,104.88337431,28.92238504,-28.92238504,0,1.240000,0.038000,-0.038000,0
TOI-2346 b,TOI-2346,1,1,1,16.11851425,0.48198617,-0.45956821,0,394.10722468,69.92224954,-69.92224954,0,1.271000,0.070000,-0.074000,0
TOI-4153 b,TOI-4153,1,1,1,16.11851425,0.50440413,-0.47077719,0,365.50266805,57.20911326,-57.20911326,0,1.572000,0.064000,-0.071000,0
CoRoT-12 b,CoRoT-12,1,1,1,16.14000000,1.46000000,-1.46000000,0,291.43800000,22.24700000,-20.65800000,0,1.078000,0.077000,-0.072000,0
TOI-1789 b,TOI-1789,1,1,1,16.14093221,2.69015537,-1.56925730,0,222.47988490,50.85254512,-50.85254512,0,1.507000,0.059000,-0.140000,0
TOI-2046 b,TOI-2046,1,1,1,16.14093221,1.23298788,-1.23298788,0,731.00533610,88.99195396,-88.99195396,0,1.130000,0.190000,-0.190000,0
2MASS J02192210-3925225 b,2MASS J02192210-3925225,1,1,1,16.14096000,0.33627000,-0.33627000,0,4417.83700000,349.61300000,-349.61300000,0,0.108000,0.011000,-0.011000,0
CoRoT-12 b,CoRoT-12,0,1,1,16.14096000,1.45717000,-1.45717000,0,290.81445000,22.56593000,-21.93027000,0,1.078000,0.077000,-0.072000,0
HAT-P-30 b,HAT-P-30,1,2,1,16.14096000,1.68135000,-1.68135000,0,263.79890000,57.20940000,-57.20940000,0,1.550000,0.510000,-0.510000,0
HD 2685 b,HD 2685,1,1,1,16.14096000,0.56045000,-0.56045000,0,371.86110000,38.13960000,-38.13960000,0,1.430000,0.050000,-0.040000,0
K2-107 b,K2-107,0,1,1,16.14096000,1.68135000,-1.68135000,0,266.97720000,25.42640000,-25.42640000,0,1.300000,0.140000,-0.140000,0
K2-34 b,K2-34,0,1,1,16.14096000,1.79344000,-1.79344000,0,563.51259000,27.33338000,-27.33338000,0,1.310000,0.100000,-0.090000,0
Kepler-40 b,Kepler-40,0,1,1,16.14096000,1.45717000,-1.45717000,0,686.51280000,139.84520000,-139.84520000,0,1.460000,0.250000,-0.250000,0
Kepler-40 b,Kepler-40,0,1,1,16.14096000,1.23299000,-1.23299000,0,657.90810000,104.88390000,-104.88390000,0,1.460000,0.180000,-0.180000,0
WASP-118 b,WASP-118,1,1,1,16.14096000,0.40352400,-0.40352400,0,163.36462000,6.35660000,-6.35660000,0,1.320000,0.035000,-0.035000,0
WASP-140 b,WASP-140,0,2,1,16.14096000,4.70778000,-2.01762000,0,775.50520000,22.24810000,-22.24810000,0,0.900000,0.040000,-0.040000,0
KELT-15 b,KELT-15,0,2,1,16.17458700,1.23299000,-0.63891300,0,289.22530000,66.74430000,-69.92260000,0,1.181000,0.051000,-0.050000,0
TOI-1181 b,TOI-1181,0,1,1,16.19663940,0.33215476,-0.33639711,0,377.00000000,17.00000000,-17.00000000,0,1.457700,0.024700,-0.025700,0
K2-237 b,K2-237,0,1,1,16.19697711,0.54924005,-0.50440413,0,433.20011874,34.96112477,-29.24021344,0,1.263000,0.052000,-0.068000,0
WASP-1 b,WASP-1,0,2,1,16.24184100,0.45956900,-0.45956900,0,268.88418000,17.16282000,-17.16282000,0,,,,
Kepler-433 b,Kepler-433,1,1,1,16.25000000,1.79000000,-1.79000000,0,896.24000000,165.26000000,-165.26000000,0,1.460000,0.170000,-0.170000,0
HD 135344 A b,HD 135344 A,1,2,1,16.25302201,0.67253884,-0.33626942,0,3178.28407000,444.95976980,-603.87397330,0,,,,
Kepler-433 b,Kepler-433,0,1,1,16.25305000,1.79344000,-1.79344000,0,893.10230000,143.02350000,-130.31030000,0,1.460000,0.170000,-0.170000,0
HD 209458 b,HD 209458,0,1,1,16.26400000,0.82900000,-0.82900000,0,203.40000000,28.60000000,-28.60000000,0,1.000000,0.220000,-0.220000,0
TOI-2154 b,TOI-2154,1,1,1,16.28664896,0.59407598,-0.53803107,0,292.40213444,60.38739733,-57.20911326,0,1.233000,0.077000,-0.090000,0
WASP-3 b,WASP-3,0,3,1,16.29788600,0.93034700,-0.93034700,0,654.72980000,41.31790000,-41.31790000,0,1.260000,0.100000,-0.100000,0
HD 206893 c,HD 206893,1,1,2,16.36511182,2.01761653,-0.67253884,0,4036.42076890,381.39408840,-317.82840700,0,1.320000,0.070000,-0.050000,0
CoRoT-2 b,CoRoT-2,0,2,1,16.36514000,0.34747900,-0.34747900,0,1134.65310000,50.85280000,-50.85280000,0,0.997000,0.049000,-0.049000,0
CoRoT-31 b,CoRoT-31,1,1,1,16.36514000,3.36270000,-3.36270000,0,266.97720000,108.06220000,-108.06220000,0,1.250000,0.220000,-0.210000,0
WASP-71 b,WASP-71,0,1,1,16.36514000,1.45717000,-1.45717000,0,706.21826000,24.79074000,-24.79074000,0,1.559000,0.070000,-0.070000,0
WASP-88 b,WASP-88,1,1,1,16.36514000,2.35389000,-2.35389000,0,133.48860000,44.49620000,-44.49620000,0,0.940000,0.420000,-0.420000,0
WASP-71 b,WASP-71,0,1,1,16.37000000,1.46000000,-1.46000000,0,712.54500000,25.42500000,-25.42500000,0,1.559000,0.070000,-0.070000,0
WASP-92 b,WASP-92,1,1,1,16.37634900,0.86309300,-0.86309300,0,255.85315000,21.61244000,-21.61244000,0,1.190000,0.037000,-0.037000,0
WASP-20 b,WASP-20,0,2,1,16.38755800,0.66133100,-0.66133100,0,98.84513000,6.03877000,-5.72094000,0,1.200000,0.041000,-0.041000,0
WASP-20 b,WASP-20,0,2,1,16.38800000,0.66100000,-0.66100000,0,98.84100000,5.40300000,-5.40300000,0,1.200000,0.041000,-0.041000,0
WASP-193 b,WASP-193,0,2,1,16.40994774,0.66132986,-0.63891190,0,44.17814857,9.21702380,-9.21702380,0,1.059000,0.067000,-0.068000,0
HATS-35 b,HATS-35,1,1,1,16.40997600,0.77342100,-0.49319600,0,388.38826000,24.79074000,-24.79074000,0,1.317000,0.040000,-0.040000,0
CoRoT-2 b,CoRoT-2,0,2,1,16.42116000,0.32506000,-0.32506000,0,1051.97300000,50.85100000,-50.85100000,0,,,,
HAT-P-7 b,HAT-P-7,0,3,1,16.42118500,0.17934400,-0.17934400,0,571.77617000,12.71320000,-12.71320000,0,1.511000,0.043000,-0.043000,0
CoRoT-2 b,CoRoT-2,1,2,1,16.43200000,0.47100000,-0.49300000,0,1102.82000000,69.92000000,-69.92000000,0,0.960000,0.080000,-0.080000,0
TOI-3023 b,TOI-3023,1,1,1,16.43236571,0.48198617,-0.35868738,0,197.05361234,31.78284070,-28.60455663,0,1.120000,0.110000,-0.060000,0
CoRoT-2 b,CoRoT-2,0,2,1,16.43239400,0.47077800,-0.49319600,0,1048.83900000,60.38770000,-57.20940000,0,0.970000,0.060000,-0.060000,0
HAT-P-56 b,HAT-P-56,0,1,1,16.43239400,0.44836000,-0.44836000,0,603.87700000,69.92260000,-88.99240000,0,1.296000,0.036000,-0.036000,0
HAT-P-56 b,HAT-P-56,0,1,1,16.43239400,0.44836000,-0.44836000,0,692.86940000,79.45750000,-79.45750000,0,1.296000,0.036000,-0.036000,0
HAT-P-30 b,HAT-P-30,0,2,1,16.46602100,0.43715100,-0.41473300,0,232.96939000,7.31009000,-7.31009000,0,,,,
GPX-1 b,GPX-1,1,1,1,16.47720163,1.12089807,-1.12089807,0,6261.21961790,508.52545120,-508.52545120,0,1.680000,0.100000,-0.100000,0
TOI-2295 b,TOI-2295,1,1,2,16.47720163,9.52763359,-5.94075977,0,278.09985612,13.34879309,-13.03096469,0,1.168000,0.070000,-0.071000,0
CoRoT-2 b,CoRoT-2,0,2,1,16.47723000,0.35868800,-0.35868800,0,1150.54460000,50.85280000,-50.85280000,0,1.018000,0.051000,-0.051000,0
OGLE-TR-182 b,OGLE-TR-182,0,1,1,16.47723000,1.56926000,-1.56926000,0,336.89980000,47.67450000,-47.67450000,0,1.187000,0.044000,-0.044000,0
OGLE-TR-182 b,OGLE-TR-182,0,1,1,16.47723000,1.56926000,-1.56926000,0,340.07810000,47.67450000,-63.56600000,0,1.187000,0.039000,-0.039000,0
WASP-183 b,WASP-183,1,1,1,16.47723000,10.53646000,-3.69897000,0,159.55066000,14.93801000,-14.93801000,0,0.784000,0.038000,-0.038000,0
WASP-120 b,WASP-120,0,1,1,16.51085700,1.07606400,-1.07606400,0,1541.47550000,66.74430000,-66.74430000,0,1.393000,0.057000,-0.057000,0
Kepler-7 b,Kepler-7,0,1,1,16.56700000,0.56000000,-0.57200000,0,137.61500000,12.71300000,-13.03000000,0,1.347000,0.072000,-0.054000,0
CoRoT-1 b,CoRoT-1,0,1,1,16.58932000,0.67254000,-0.67254000,0,359.14790000,22.24810000,-22.24810000,0,1.030000,0.060000,-0.060000,0
HAT-P-6 b,HAT-P-6,1,1,1,16.58932000,1.68135000,-1.68135000,0,419.53560000,95.34900000,-95.34900000,0,1.790000,0.600000,-0.600000,0
NGTS-3 A b,NGTS-3 A,1,2,1,16.58932000,4.14733000,-4.14733000,0,756.43540000,82.63580000,-82.63580000,0,1.017000,0.093000,-0.093000,0
TOI-5322 b,TOI-5322,1,1,1,16.61170940,0.34747840,-0.30264248,0,184.02264765,25.74410097,-25.74410097,0,0.998000,0.051000,-0.046000,0
WASP-1 b,WASP-1,1,2,1,16.62300000,0.26900000,-0.38100000,0,271.41500000,18.11600000,-16.52600000,0,1.240000,0.050000,-0.070000,0
WASP-1 b,WASP-1,0,2,1,16.63415600,0.66133100,-1.02001900,0,273.33380000,22.88376000,-22.88376000,0,1.243000,0.036000,-0.040000,0
HAT-P-13 b,HAT-P-13,0,1,2,16.66775430,0.45956821,-0.45956821,0,287.95253674,9.53485221,-9.53485221,0,1.320000,0.062000,-0.062000,0
HAT-P-13 b,HAT-P-13,0,1,2,16.66778300,0.42594200,-0.42594200,0,287.95398000,7.31009000,-7.31009000,0,,,,
HAT-P-13 b,HAT-P-13,0,1,2,16.66778300,0.45956900,-0.45956900,0,285.72917000,9.53490000,-9.21707000,0,1.320000,0.062000,-0.062000,0
HATS-11 b,HATS-11,0,1,1,16.66778300,0.34747900,-0.34747900,0,263.79890000,31.78300000,-31.78300000,0,1.060000,,,0
HATS-24 b,HATS-24,0,1,1,16.66778300,0.87430200,-0.60528600,0,775.50520000,57.20940000,-57.20940000,0,1.212000,0.033000,-0.033000,0
TOI-4379 b,TOI-4379,1,1,1,16.69017226,0.88550948,-0.88550948,0,353.74301699,22.56581690,-22.56581690,0,1.372000,0.037000,-0.105000,0
TOI-163 b,TOI-163,1,1,1,16.69020100,0.38110600,-0.38110600,0,387.75260000,38.13960000,-38.13960000,0,1.435200,0.029000,-0.028000,0
CoRoT-1 b,CoRoT-1,1,1,1,16.70000000,0.90000000,-0.90000000,0,327.35000000,38.14000000,-38.14000000,0,0.950000,0.150000,-0.150000,0
WTS-1 b,WTS-1,1,1,1,16.70000000,1.79000000,-2.02000000,0,1274.44000000,111.24000000,-111.24000000,0,1.200000,0.100000,-0.100000,0
TIC 257060897 b,TIC 257060897,0,1,1,16.70138124,0.44835923,-0.44835923,0,212.94503269,9.53485221,-9.53485221,0,1.320000,0.040000,-0.040000,0
TOI-1431 b,TOI-1431,1,1,1,16.70138124,0.56044903,-0.56044903,0,991.62462984,57.20911326,-57.20911326,0,1.900000,0.100000,-0.080000,0
HAT-P-7 b,HAT-P-7,0,3,1,16.71261900,0.68374900,-0.68374900,0,534.59006000,6.67443000,-6.35660000,0,1.470000,0.070000,-0.070000,0
WASP-1 b,WASP-1,0,2,1,16.73503700,0.68374900,-1.02001900,0,311.47340000,15.25584000,-13.66669000,0,1.265000,0.054000,-0.033000,0
WASP-33 b,WASP-33,0,2,1,16.78000000,0.50400000,-0.50400000,0,1303.00000000,,,1,1.495000,0.031000,,0
bet Pic b,bet Pic,0,1,2,16.80000000,2.20000000,-2.20000000,0,6356.00000000,,,1,1.950000,,,0
HAT-P-8 b,HAT-P-8,0,3,1,16.81000000,0.90000000,-0.67000000,0,483.08000000,57.21000000,-50.85000000,0,1.280000,0.040000,,0
TOI-1130 c,TOI-1130,0,1,2,16.81347105,3.36269421,-2.24179614,0,308.29355479,12.71313628,-12.71313628,0,0.684000,0.016000,-0.017000,0
TOI-1408 b,TOI-1408,0,1,2,16.81347105,,,0,537.13000783,63.56568140,-63.56568140,0,1.331000,0.014000,-0.014000,0
TOI-4329 b,TOI-4329,1,1,1,16.81347105,2.12970633,-2.12970633,0,143.02278315,28.60455663,-28.60455663,0,1.538000,0.049000,-0.049000,0
HAT-P-8 b,HAT-P-8,0,3,1,16.81350000,0.78463000,-0.78463000,0,430.34182000,11.12405000,-11.12405000,0,1.280000,0.040000,-0.040000,0
HATS-27 b,HATS-27,1,1,1,16.81350000,2.24180000,-1.23299000,0,168.44990000,41.31790000,-41.31790000,0,1.415000,0.048000,-0.048000,0
HIP 65426 b,HIP 65426,1,1,1,16.81350000,1.12090000,-1.12090000,0,2860.47000000,953.49000000,-953.49000000,0,1.960000,0.040000,-0.040000,0
MASCARA-1 b,MASCARA-1,0,1,1,16.81350000,3.36270000,-3.36270000,0,1175.97100000,286.04700000,-286.04700000,0,1.720000,0.070000,-0.070000,0
TOI-1130 c,TOI-1130,0,1,2,16.81350000,3.02643000,-2.46598000,0,309.56642000,13.66669000,-13.98452000,0,0.684000,0.016000,-0.017000,0
WASP-168 b,WASP-168,1,2,1,16.81350000,5.60450000,-3.36270000,0,133.48860000,12.71320000,-12.71320000,0,1.080000,0.050000,-0.050000,0
WASP-48 b,WASP-48,1,1,1,16.81350000,2.24180000,-2.24180000,0,254.26400000,73.10090000,-73.10090000,0,0.880000,0.360000,-0.360000,0
HATS-65 b,HATS-65,1,2,1,16.82470900,0.56045000,-0.56045000,0,260.93843000,26.37989000,-26.37989000,0,1.257000,0.028000,-0.028000,0
WASP-176 b,WASP-176,1,1,1,16.86954500,0.56045000,-0.50440500,0,271.74465000,22.88376000,-21.93027000,0,1.345000,0.080000,-0.130000,0
HAT-P-7 b,HAT-P-7,0,3,1,16.90000000,,,0,584.80426888,,,0,1.350000,,,0
HAT-P-56 b,HAT-P-56,1,1,1,16.92559000,1.23299000,-1.23299000,0,734.18730000,139.84520000,-139.84520000,0,1.420000,0.330000,-0.330000,0
HAT-P-7 b,HAT-P-7,1,3,1,16.92559000,2.35389000,-2.35389000,0,584.80720000,168.44990000,-168.44990000,0,1.560000,0.680000,-0.680000,0
HAT-P-7 b,HAT-P-7,0,3,1,16.92559000,0.22418000,-0.22418000,0,574.00098000,11.44188000,-11.44188000,0,1.510000,0.040000,-0.050000,0
HATS-11 b,HATS-11,0,1,1,16.92559000,0.87430200,-0.87430200,0,270.15550000,38.13960000,-38.13960000,0,1.000000,0.060000,-0.060000,0
KOI-13 b,KOI-13,1,3,1,16.94800800,0.39231500,-0.39231500,0,2949.46240000,50.85280000,-50.85280000,0,1.720000,0.100000,-0.100000,0
WASP-1 b,WASP-1,0,2,1,16.97000000,0.58000000,-0.53000000,0,292.00000000,29.00000000,-29.00000000,0,,,,
WASP-1 b,WASP-1,0,2,1,16.97042600,0.58286800,-0.52682300,0,291.76794000,28.92253000,-28.60470000,0,1.301000,0.049000,,0
WASP-1 b,WASP-1,0,2,1,16.97042600,0.58286800,-0.52682300,0,301.30284000,9.21707000,-8.89924000,0,1.301000,0.049000,-0.047000,0
MASCARA-4 b,MASCARA-4,1,2,1,16.98160576,0.49319515,-0.49319515,0,532.36258173,76.59664609,-76.59664609,0,1.750000,0.050000,-0.050000,0
OGLE-TR-10 b,OGLE-TR-10,0,1,1,17.02265994,1.30943538,-1.30943538,0,209.76780000,66.74430000,-66.74430000,0,1.220000,0.045000,-0.045000,0
TOI-1181 b,TOI-1181,1,1,1,17.02644168,0.66132986,-0.66132986,0,374.71969185,7.31005336,-7.31005336,0,1.467000,0.024000,-0.024000,0
HAT-P-40 b,HAT-P-40,1,1,1,17.03768000,1.90553000,-1.90553000,0,152.55840000,41.31790000,-41.31790000,0,1.030000,0.400000,-0.400000,0
